RootFolder,File,RelativePath,DateTime,Counter0,Especie,Note0,
6. Fotos Camaras Trampa,01160438.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-16 20:46:02,2,Jabalí,597:42|63,
6. Fotos Camaras Trampa,01160439.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-16 20:46:05,2,Jabalí,597:43|63,
6. Fotos Camaras Trampa,01160440.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-16 20:46:06,3,Jabalí,597:44|63,
6. Fotos Camaras Trampa,01160441.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-16 20:46:07,0,Jabalí,597:45|63,
6. Fotos Camaras Trampa,01160442.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-16 21:06:55,0,Hued Hued,597:58|63,
6. Fotos Camaras Trampa,01160443.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-16 21:06:56,0,Hued Hued,597:59|63,
6. Fotos Camaras Trampa,01160444.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-16 21:06:57,0,Hued Hued,597:60|63,
6. Fotos Camaras Trampa,01160445.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-16 21:07:09,0,Hued Hued,597:61|63,
6. Fotos Camaras Trampa,01160446.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-16 21:07:10,0,Hued Hued,597:62|63,
6. Fotos Camaras Trampa,01170452.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-17 19:10:42,0,Hued Hued,604:2|3,
6. Fotos Camaras Trampa,01180457.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-18 06:41:54,0,Hued Hued,606:7|9,
6. Fotos Camaras Trampa,01190460.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-19 07:09:32,0,Chucao,609:1|3,
6. Fotos Camaras Trampa,01190461.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-19 07:09:33,0,Chucao,609:2|3,
6. Fotos Camaras Trampa,01190462.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-19 07:09:34,0,Chucao,609:3|3,
6. Fotos Camaras Trampa,01220463.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-22 21:08:40,0,Chucao,627:4|6,
6. Fotos Camaras Trampa,01220464.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-22 21:08:41,0,Chucao,627:5|6,
6. Fotos Camaras Trampa,01220465.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-22 21:08:42,0,Chucao,627:6|6,
6. Fotos Camaras Trampa,01230469.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-23 15:31:19,0,Güiña,631:1|3,
6. Fotos Camaras Trampa,01230470.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-23 15:31:20,0,Güiña,631:2|3,
6. Fotos Camaras Trampa,01240508.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-24 21:07:45,0,Chucao,639:1|3,
6. Fotos Camaras Trampa,01240509.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-24 21:07:46,0,Chucao,639:2|3,
6. Fotos Camaras Trampa,01240510.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-24 21:07:47,0,Chucao,639:3|3,
6. Fotos Camaras Trampa,01260511.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-26 06:37:59,1,Concón,647:1|3,
6. Fotos Camaras Trampa,01260512.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-26 06:38:00,1,Concón,647:2|3,
6. Fotos Camaras Trampa,01260513.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-26 06:38:01,1,Concón,647:3|3,
6. Fotos Camaras Trampa,01270514.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-27 02:49:16,0,Zorro culpeo,654:4|9,
6. Fotos Camaras Trampa,01270515.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-27 02:49:17,0,Zorro culpeo,654:5|9,
6. Fotos Camaras Trampa,01270516.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-27 02:49:18,0,Zorro culpeo,654:6|9,
6. Fotos Camaras Trampa,01270517.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-27 16:48:49,0,Zorro,663:13|18,
6. Fotos Camaras Trampa,01270518.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-27 16:48:50,0,Zorro,663:14|18,
6. Fotos Camaras Trampa,01270519.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-27 16:48:51,0,Zorro,663:15|18,
6. Fotos Camaras Trampa,01300523.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-30 23:49:45,0,Zorro culpeo,687:1|3,
6. Fotos Camaras Trampa,01300524.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-30 23:49:46,0,Zorro culpeo,687:2|3,
6. Fotos Camaras Trampa,01300525.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-30 23:49:47,0,Zorro culpeo,687:3|3,
6. Fotos Camaras Trampa,01310526.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-31 06:26:52,0,Zorro culpeo,688:4|15,
6. Fotos Camaras Trampa,01310527.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-31 06:26:53,0,Zorro culpeo,688:5|15,
6. Fotos Camaras Trampa,01310528.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-01-31 06:26:54,0,Zorro culpeo,688:6|15,
6. Fotos Camaras Trampa,02060535.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-06 17:12:32,0,Zorro culpeo,734:7|12,
6. Fotos Camaras Trampa,02060536.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-06 17:12:33,0,Zorro culpeo,734:8|12,
6. Fotos Camaras Trampa,02060537.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-06 17:12:34,0,Zorro culpeo,734:9|12,
6. Fotos Camaras Trampa,02060538.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-06 17:12:39,2,Zorro culpeo,734:10|12,
6. Fotos Camaras Trampa,02060539.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-06 17:12:40,2,Zorro culpeo,734:11|12,
6. Fotos Camaras Trampa,02060540.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-06 17:12:41,0,Zorro culpeo,734:12|12,
6. Fotos Camaras Trampa,02070541.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-07 21:37:34,0,Zorro culpeo,740:4|6,
6. Fotos Camaras Trampa,02070542.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-07 21:37:35,0,Zorro culpeo,740:5|6,
6. Fotos Camaras Trampa,02110562.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-12 00:01:01,0,Zorro culpeo,769:4|6,
6. Fotos Camaras Trampa,02110563.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-12 00:01:02,0,Zorro culpeo,769:5|6,
6. Fotos Camaras Trampa,02130565.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-13 03:29:43,0,Zorro culpeo,778:4|6,
6. Fotos Camaras Trampa,02130566.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-13 03:29:44,0,Zorro culpeo,778:5|6,
6. Fotos Camaras Trampa,02130567.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-13 03:29:45,0,Zorro culpeo,778:6|6,
6. Fotos Camaras Trampa,02190571.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-19 12:05:51,0,Hued Hued,820:4|6,
6. Fotos Camaras Trampa,02200574.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-20 06:39:12,0,Zorro culpeo,828:4|6,
6. Fotos Camaras Trampa,02200575.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-20 06:39:13,0,Zorro culpeo,828:5|6,
6. Fotos Camaras Trampa,02200576.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-20 06:39:14,0,Zorro culpeo,828:6|6,
6. Fotos Camaras Trampa,02210577.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-21 21:23:21,0,Zorro culpeo,840:4|6,
6. Fotos Camaras Trampa,02210578.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-21 21:23:22,0,Zorro culpeo,840:5|6,
6. Fotos Camaras Trampa,02210579.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-21 21:23:23,0,Zorro culpeo,840:6|6,
6. Fotos Camaras Trampa,02230580.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-23 00:08:02,0,Zorro culpeo,847:7|9,
6. Fotos Camaras Trampa,02230583.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-23 01:39:27,0,Zorro culpeo,848:4|6,
6. Fotos Camaras Trampa,02230584.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-23 01:39:27,0,Zorro culpeo,848:5|6,
6. Fotos Camaras Trampa,02230585.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-23 01:39:28,0,Zorro culpeo,848:6|6,
6. Fotos Camaras Trampa,02240586.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-24 02:43:58,0,Zorro culpeo,853:7|9,
6. Fotos Camaras Trampa,02240587.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-24 02:43:59,0,Zorro culpeo,853:8|9,
6. Fotos Camaras Trampa,02240588.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-24 02:44:00,0,Zorro culpeo,853:9|9,
6. Fotos Camaras Trampa,02250589.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-25 21:17:29,0,Zorro culpeo,866:4|6,
6. Fotos Camaras Trampa,02250590.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-25 21:17:30,0,Zorro culpeo,866:5|6,
6. Fotos Camaras Trampa,02250591.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-25 21:17:31,0,Zorro culpeo,866:6|6,
6. Fotos Camaras Trampa,02260594.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-26 00:57:01,0,Raton cola larga,869:3|9,
6. Fotos Camaras Trampa,02270601.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-27 21:35:40,0,Zorro culpeo,888:4|9,
6. Fotos Camaras Trampa,02270602.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-02-27 21:35:41,0,Zorro culpeo,888:5|9,
6. Fotos Camaras Trampa,03020610.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-02 07:48:38,0,Hued Hued,913:7|9,
6. Fotos Camaras Trampa,03020611.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-02 07:48:39,0,Hued Hued,913:8|9,
6. Fotos Camaras Trampa,03020612.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-02 07:48:40,0,Hued Hued,913:9|9,
6. Fotos Camaras Trampa,03030616.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-03 21:50:11,0,Zorro culpeo,928:4|6,
6. Fotos Camaras Trampa,03030617.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-03 21:50:12,0,Zorro culpeo,928:5|6,
6. Fotos Camaras Trampa,03050619.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-05 20:48:01,0,Güiña,945:1|3,
6. Fotos Camaras Trampa,03060622.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-06 01:34:52,0,Zorro culpeo,947:4|6,
6. Fotos Camaras Trampa,03060623.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-06 01:34:53,0,Zorro culpeo,947:5|6,
6. Fotos Camaras Trampa,03070625.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-07 09:21:16,0,Hued Hued,953:1|3,
6. Fotos Camaras Trampa,03070626.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-07 09:21:17,0,Hued Hued,953:2|3,
6. Fotos Camaras Trampa,03100628.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-10 20:53:58,0,Zorro culpeo,965:10|12,
6. Fotos Camaras Trampa,03100629.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-10 20:53:59,0,Zorro culpeo,965:11|12,
6. Fotos Camaras Trampa,03100630.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-10 20:54:00,0,Zorro culpeo,965:12|12,
6. Fotos Camaras Trampa,03110631.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-11 14:12:14,0,Torcaza,969:2|4,
6. Fotos Camaras Trampa,03110632.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-11 14:12:15,0,Torcaza,969:3|4,
6. Fotos Camaras Trampa,03110633.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E3. Bosque CoRaTe ok\A6\100EK113, 2022-03-11 14:12:16,0,Torcaza,969:4|4,
6. Fotos Camaras Trampa,12090664.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\100EK113, 2021-12-09 07:35:00,0,Conejo,340:1|3,
6. Fotos Camaras Trampa,12100793.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\100EK113, 2021-12-10 03:36:21,0,Zorro culpeo,347:1|3,
6. Fotos Camaras Trampa,12100794.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\100EK113, 2021-12-10 03:36:22,0,Zorro culpeo,347:2|3,
6. Fotos Camaras Trampa,12100795.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\100EK113, 2021-12-10 03:36:23,0,Zorro culpeo,347:3|3,
6. Fotos Camaras Trampa,12130031.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-13 04:37:05,0,Jabalí,364:1|6,
6. Fotos Camaras Trampa,12130032.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-13 04:37:06,0,Jabalí,364:2|6,
6. Fotos Camaras Trampa,12130033.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-13 04:37:07,0,Jabalí,364:3|6,
6. Fotos Camaras Trampa,12130034.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-13 11:36:05,0,Zorro culpeo,367:1|3,
6. Fotos Camaras Trampa,12130035.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-13 11:36:06,0,Zorro culpeo,367:2|3,
6. Fotos Camaras Trampa,12130036.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-13 11:36:07,0,Zorro culpeo,367:3|3,
6. Fotos Camaras Trampa,12140112.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-14 21:15:19,0,Jabalí,381:1|3,
6. Fotos Camaras Trampa,12140113.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-14 21:15:20,0,Jabalí,381:2|3,
6. Fotos Camaras Trampa,12140114.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-14 21:15:21,0,Jabalí,381:3|3,
6. Fotos Camaras Trampa,12180542.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-18 15:44:51,0,Rayadito,405:734|867,
6. Fotos Camaras Trampa,12200715.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-20 01:59:53,0,Zorro culpeo,412:1|6,
6. Fotos Camaras Trampa,12200716.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-20 01:59:54,0,Zorro culpeo,412:2|6,
6. Fotos Camaras Trampa,12200717.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-20 01:59:55,0,Zorro culpeo,412:3|6,
6. Fotos Camaras Trampa,12200718.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-20 01:59:59,0,Zorro culpeo,412:4|6,
6. Fotos Camaras Trampa,12200719.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-20 02:00:00,0,Zorro culpeo,412:5|6,
6. Fotos Camaras Trampa,12200720.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-20 02:00:01,0,Zorro culpeo,412:6|6,
6. Fotos Camaras Trampa,12200721.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-20 07:16:10,0,Conejo,414:1|6,
6. Fotos Camaras Trampa,12200722.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-20 07:16:11,0,Conejo,414:2|6,
6. Fotos Camaras Trampa,12200723.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-20 07:16:12,0,Conejo,414:3|6,
6. Fotos Camaras Trampa,12200724.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E4. Bosque Araucaria OK\A7 ok\101EK113, 2021-12-20 07:16:20,0,Conejo,414:4|6,
