RootFolder,File,RelativePath,DateTime,Counter0,Especie,Note0,Unnamed: 7,Estacion,Year,Month,Day,Time,Hour,Season,Episode_ID,Episode_length
6. Fotos Camaras Trampa,01160948.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:32:33,1,Jabali,598:96|354,,Santuario de anfibios,2022,1,16,22:32:33,22,Verano,598,96|354
6. Fotos Camaras Trampa,01160949.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:32:41,1,Jabali,598:97|354,,Santuario de anfibios,2022,1,16,22:32:41,22,Verano,598,97|354
6. Fotos Camaras Trampa,01160950.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:32:42,1,Jabali,598:98|354,,Santuario de anfibios,2022,1,16,22:32:42,22,Verano,598,98|354
6. Fotos Camaras Trampa,01160951.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:32:43,1,Jabali,598:99|354,,Santuario de anfibios,2022,1,16,22:32:43,22,Verano,598,99|354
6. Fotos Camaras Trampa,01160952.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:32:51,1,Jabali,598:100|354,,Santuario de anfibios,2022,1,16,22:32:51,22,Verano,598,100|354
6. Fotos Camaras Trampa,01160953.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:32:52,1,Jabali,598:101|354,,Santuario de anfibios,2022,1,16,22:32:52,22,Verano,598,101|354
6. Fotos Camaras Trampa,01160954.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:32:52,1,Jabali,598:102|354,,Santuario de anfibios,2022,1,16,22:32:52,22,Verano,598,102|354
6. Fotos Camaras Trampa,01160955.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:03,1,Jabali,598:103|354,,Santuario de anfibios,2022,1,16,22:33:03,22,Verano,598,103|354
6. Fotos Camaras Trampa,01160956.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:03,1,Jabali,598:104|354,,Santuario de anfibios,2022,1,16,22:33:03,22,Verano,598,104|354
6. Fotos Camaras Trampa,01160957.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:04,1,Jabali,598:105|354,,Santuario de anfibios,2022,1,16,22:33:04,22,Verano,598,105|354
6. Fotos Camaras Trampa,01160958.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:13,1,Jabali,598:106|354,,Santuario de anfibios,2022,1,16,22:33:13,22,Verano,598,106|354
6. Fotos Camaras Trampa,01160959.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:14,1,Jabali,598:107|354,,Santuario de anfibios,2022,1,16,22:33:14,22,Verano,598,107|354
6. Fotos Camaras Trampa,01160960.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:14,1,Jabali,598:108|354,,Santuario de anfibios,2022,1,16,22:33:14,22,Verano,598,108|354
6. Fotos Camaras Trampa,01160961.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:23,1,Jabali,598:109|354,,Santuario de anfibios,2022,1,16,22:33:23,22,Verano,598,109|354
6. Fotos Camaras Trampa,01160962.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:24,1,Jabali,598:110|354,,Santuario de anfibios,2022,1,16,22:33:24,22,Verano,598,110|354
6. Fotos Camaras Trampa,01160963.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:25,1,Jabali,598:111|354,,Santuario de anfibios,2022,1,16,22:33:25,22,Verano,598,111|354
6. Fotos Camaras Trampa,01160964.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:35,1,Jabali,598:112|354,,Santuario de anfibios,2022,1,16,22:33:35,22,Verano,598,112|354
6. Fotos Camaras Trampa,01160965.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:36,1,Jabali,598:113|354,,Santuario de anfibios,2022,1,16,22:33:36,22,Verano,598,113|354
6. Fotos Camaras Trampa,01160966.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:37,1,Jabali,598:114|354,,Santuario de anfibios,2022,1,16,22:33:37,22,Verano,598,114|354
6. Fotos Camaras Trampa,01160967.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:45,1,Jabali,598:115|354,,Santuario de anfibios,2022,1,16,22:33:45,22,Verano,598,115|354
6. Fotos Camaras Trampa,01160968.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:46,1,Jabali,598:116|354,,Santuario de anfibios,2022,1,16,22:33:46,22,Verano,598,116|354
6. Fotos Camaras Trampa,01160969.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:47,1,Jabali,598:117|354,,Santuario de anfibios,2022,1,16,22:33:47,22,Verano,598,117|354
6. Fotos Camaras Trampa,01160970.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:55,1,Jabali,598:118|354,,Santuario de anfibios,2022,1,16,22:33:55,22,Verano,598,118|354
6. Fotos Camaras Trampa,01160971.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:56,1,Jabali,598:119|354,,Santuario de anfibios,2022,1,16,22:33:56,22,Verano,598,119|354
6. Fotos Camaras Trampa,01160972.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:33:57,1,Jabali,598:120|354,,Santuario de anfibios,2022,1,16,22:33:57,22,Verano,598,120|354
6. Fotos Camaras Trampa,01160973.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:34:05,1,Jabali,598:121|354,,Santuario de anfibios,2022,1,16,22:34:05,22,Verano,598,121|354
6. Fotos Camaras Trampa,01160974.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:34:06,1,Jabali,598:122|354,,Santuario de anfibios,2022,1,16,22:34:06,22,Verano,598,122|354
6. Fotos Camaras Trampa,01160975.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:34:07,1,Jabali,598:123|354,,Santuario de anfibios,2022,1,16,22:34:07,22,Verano,598,123|354
6. Fotos Camaras Trampa,01160976.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:34:19,1,Jabali,598:124|354,,Santuario de anfibios,2022,1,16,22:34:19,22,Verano,598,124|354
6. Fotos Camaras Trampa,01160977.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:34:20,1,Jabali,598:125|354,,Santuario de anfibios,2022,1,16,22:34:20,22,Verano,598,125|354
6. Fotos Camaras Trampa,01160978.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:34:21,1,Jabali,598:126|354,,Santuario de anfibios,2022,1,16,22:34:21,22,Verano,598,126|354
6. Fotos Camaras Trampa,01160979.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:34:59,1,Jabali,598:127|354,,Santuario de anfibios,2022,1,16,22:34:59,22,Verano,598,127|354
6. Fotos Camaras Trampa,01160980.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:35:00,1,Jabali,598:128|354,,Santuario de anfibios,2022,1,16,22:35:00,22,Verano,598,128|354
6. Fotos Camaras Trampa,01160981.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:35:01,1,Jabali,598:129|354,,Santuario de anfibios,2022,1,16,22:35:01,22,Verano,598,129|354
6. Fotos Camaras Trampa,01160982.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:35:15,1,Jabali,598:130|354,,Santuario de anfibios,2022,1,16,22:35:15,22,Verano,598,130|354
6. Fotos Camaras Trampa,01160983.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:35:16,1,Jabali,598:131|354,,Santuario de anfibios,2022,1,16,22:35:16,22,Verano,598,131|354
6. Fotos Camaras Trampa,01160984.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:35:17,1,Jabali,598:132|354,,Santuario de anfibios,2022,1,16,22:35:17,22,Verano,598,132|354
6. Fotos Camaras Trampa,01160985.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:35:59,1,Jabali,598:133|354,,Santuario de anfibios,2022,1,16,22:35:59,22,Verano,598,133|354
6. Fotos Camaras Trampa,01160986.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:36:00,1,Jabali,598:134|354,,Santuario de anfibios,2022,1,16,22:36:00,22,Verano,598,134|354
6. Fotos Camaras Trampa,01160987.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:36:01,1,Jabali,598:135|354,,Santuario de anfibios,2022,1,16,22:36:01,22,Verano,598,135|354
6. Fotos Camaras Trampa,01160988.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:36:25,1,Jabali,598:136|354,,Santuario de anfibios,2022,1,16,22:36:25,22,Verano,598,136|354
6. Fotos Camaras Trampa,01160989.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:36:26,1,Jabali,598:137|354,,Santuario de anfibios,2022,1,16,22:36:26,22,Verano,598,137|354
6. Fotos Camaras Trampa,01160990.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:36:27,1,Jabali,598:138|354,,Santuario de anfibios,2022,1,16,22:36:27,22,Verano,598,138|354
6. Fotos Camaras Trampa,01160991.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:36:35,1,Jabali,598:139|354,,Santuario de anfibios,2022,1,16,22:36:35,22,Verano,598,139|354
6. Fotos Camaras Trampa,01160992.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:36:36,1,Jabali,598:140|354,,Santuario de anfibios,2022,1,16,22:36:36,22,Verano,598,140|354
6. Fotos Camaras Trampa,01160993.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:36:37,1,Jabali,598:141|354,,Santuario de anfibios,2022,1,16,22:36:37,22,Verano,598,141|354
6. Fotos Camaras Trampa,01160994.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:36:59,1,Jabali,598:142|354,,Santuario de anfibios,2022,1,16,22:36:59,22,Verano,598,142|354
6. Fotos Camaras Trampa,01160995.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:37:00,1,Jabali,598:143|354,,Santuario de anfibios,2022,1,16,22:37:00,22,Verano,598,143|354
6. Fotos Camaras Trampa,01160996.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:37:00,1,Jabali,598:144|354,,Santuario de anfibios,2022,1,16,22:37:00,22,Verano,598,144|354
6. Fotos Camaras Trampa,01160997.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:37:43,1,Jabali,598:145|354,,Santuario de anfibios,2022,1,16,22:37:43,22,Verano,598,145|354
6. Fotos Camaras Trampa,01160998.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:37:44,1,Jabali,598:146|354,,Santuario de anfibios,2022,1,16,22:37:44,22,Verano,598,146|354
6. Fotos Camaras Trampa,01160999.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\102EK113,2022-01-16 22:37:45,1,Jabali,598:147|354,,Santuario de anfibios,2022,1,16,22:37:45,22,Verano,598,147|354
6. Fotos Camaras Trampa,01160001.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:37:54,1,Jabali,598:148|354,,Santuario de anfibios,2022,1,16,22:37:54,22,Verano,598,148|354
6. Fotos Camaras Trampa,01160002.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:37:55,1,Jabali,598:149|354,,Santuario de anfibios,2022,1,16,22:37:55,22,Verano,598,149|354
6. Fotos Camaras Trampa,01160003.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:37:55,1,Jabali,598:150|354,,Santuario de anfibios,2022,1,16,22:37:55,22,Verano,598,150|354
6. Fotos Camaras Trampa,01160004.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:03,1,Jabali,598:151|354,,Santuario de anfibios,2022,1,16,22:38:03,22,Verano,598,151|354
6. Fotos Camaras Trampa,01160005.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:04,1,Jabali,598:152|354,,Santuario de anfibios,2022,1,16,22:38:04,22,Verano,598,152|354
6. Fotos Camaras Trampa,01160006.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:04,1,Jabali,598:153|354,,Santuario de anfibios,2022,1,16,22:38:04,22,Verano,598,153|354
6. Fotos Camaras Trampa,01160007.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:12,1,Jabali,598:154|354,,Santuario de anfibios,2022,1,16,22:38:12,22,Verano,598,154|354
6. Fotos Camaras Trampa,01160008.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:13,1,Jabali,598:155|354,,Santuario de anfibios,2022,1,16,22:38:13,22,Verano,598,155|354
6. Fotos Camaras Trampa,01160009.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:14,1,Jabali,598:156|354,,Santuario de anfibios,2022,1,16,22:38:14,22,Verano,598,156|354
6. Fotos Camaras Trampa,01160010.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:24,1,Jabali,598:157|354,,Santuario de anfibios,2022,1,16,22:38:24,22,Verano,598,157|354
6. Fotos Camaras Trampa,01160011.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:24,1,Jabali,598:158|354,,Santuario de anfibios,2022,1,16,22:38:24,22,Verano,598,158|354
6. Fotos Camaras Trampa,01160012.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:25,1,Jabali,598:159|354,,Santuario de anfibios,2022,1,16,22:38:25,22,Verano,598,159|354
6. Fotos Camaras Trampa,01160013.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:33,1,Jabali,598:160|354,,Santuario de anfibios,2022,1,16,22:38:33,22,Verano,598,160|354
6. Fotos Camaras Trampa,01160015.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:34,1,Jabali,598:162|354,,Santuario de anfibios,2022,1,16,22:38:34,22,Verano,598,162|354
6. Fotos Camaras Trampa,01160016.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:46,1,Jabali,598:163|354,,Santuario de anfibios,2022,1,16,22:38:46,22,Verano,598,163|354
6. Fotos Camaras Trampa,01160017.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:46,1,Jabali,598:164|354,,Santuario de anfibios,2022,1,16,22:38:46,22,Verano,598,164|354
6. Fotos Camaras Trampa,01160018.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:38:47,1,Jabali,598:165|354,,Santuario de anfibios,2022,1,16,22:38:47,22,Verano,598,165|354
6. Fotos Camaras Trampa,01160019.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:00,1,Jabali,598:166|354,,Santuario de anfibios,2022,1,16,22:39:00,22,Verano,598,166|354
6. Fotos Camaras Trampa,01160020.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:01,1,Jabali,598:167|354,,Santuario de anfibios,2022,1,16,22:39:01,22,Verano,598,167|354
6. Fotos Camaras Trampa,01160021.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:01,1,Jabali,598:168|354,,Santuario de anfibios,2022,1,16,22:39:01,22,Verano,598,168|354
6. Fotos Camaras Trampa,01160022.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:12,1,Jabali,598:169|354,,Santuario de anfibios,2022,1,16,22:39:12,22,Verano,598,169|354
6. Fotos Camaras Trampa,01160023.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:13,1,Jabali,598:170|354,,Santuario de anfibios,2022,1,16,22:39:13,22,Verano,598,170|354
6. Fotos Camaras Trampa,01160024.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:14,1,Jabali,598:171|354,,Santuario de anfibios,2022,1,16,22:39:14,22,Verano,598,171|354
6. Fotos Camaras Trampa,01160025.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:22,1,Jabali,598:172|354,,Santuario de anfibios,2022,1,16,22:39:22,22,Verano,598,172|354
6. Fotos Camaras Trampa,01160026.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:23,1,Jabali,598:173|354,,Santuario de anfibios,2022,1,16,22:39:23,22,Verano,598,173|354
6. Fotos Camaras Trampa,01160027.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:23,1,Jabali,598:174|354,,Santuario de anfibios,2022,1,16,22:39:23,22,Verano,598,174|354
6. Fotos Camaras Trampa,01160028.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:48,1,Jabali,598:175|354,,Santuario de anfibios,2022,1,16,22:39:48,22,Verano,598,175|354
6. Fotos Camaras Trampa,01160029.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:49,1,Jabali,598:176|354,,Santuario de anfibios,2022,1,16,22:39:49,22,Verano,598,176|354
6. Fotos Camaras Trampa,01160030.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:39:49,1,Jabali,598:177|354,,Santuario de anfibios,2022,1,16,22:39:49,22,Verano,598,177|354
6. Fotos Camaras Trampa,01160031.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:40:47,1,Jabali,598:181|354,,Santuario de anfibios,2022,1,16,22:40:47,22,Verano,598,181|354
6. Fotos Camaras Trampa,01160032.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:40:48,1,Jabali,598:182|354,,Santuario de anfibios,2022,1,16,22:40:48,22,Verano,598,182|354
6. Fotos Camaras Trampa,01160033.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:40:48,1,Jabali,598:183|354,,Santuario de anfibios,2022,1,16,22:40:48,22,Verano,598,183|354
6. Fotos Camaras Trampa,01160035.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:40:58,1,Jabali,598:185|354,,Santuario de anfibios,2022,1,16,22:40:58,22,Verano,598,185|354
6. Fotos Camaras Trampa,01160036.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 22:40:58,1,Jabali,598:186|354,,Santuario de anfibios,2022,1,16,22:40:58,22,Verano,598,186|354
6. Fotos Camaras Trampa,01160058.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:19,1,Jabali,598:211|354,,Santuario de anfibios,2022,1,16,23:03:19,23,Verano,598,211|354
