DataPackage,Deployments,RootFolder,File,RelativePath,DateTime,mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments,observationID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments,reviewOutcome,datetime_corrected,valid_date,valid_time_of_day,repair_method,repair_anchor_source
,TC13_M16.2,Primavera-verano 2025-2026,07080023.JPG,TC13_M16.2, 2025-07-08 07:56:36,23d3839d-8dc6-489a-a323-2a9cb5f6e687,,,,,false,,image/jpeg,,false,,2e7cb1e2-d374-4fe4-8643-cc057e0192a8,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3357,,Jabali,confirmed,2025-07-08 07:56:36,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080025.JPG,TC13_M16.2, 2025-07-08 07:57:54,7a1bac3c-a073-4af1-a587-fe63a87d7604,,,,,false,,image/jpeg,,false,,e21bfb88-c992-4da1-8f0d-e8cced769405,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3452,,Jabali,confirmed,2025-07-08 07:57:54,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080026.JPG,TC13_M16.2, 2025-07-08 07:57:54,f20c2ed5-6b34-43fc-9355-b6a5dbe05a81,,,,,false,,image/jpeg,,false,,ec9ff514-1b1c-4ef4-9cae-ac332b743f9b,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3233,,Jabali,corrected,2025-07-08 07:57:54,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080027.JPG,TC13_M16.2, 2025-07-08 07:57:55,a4e375fd-10f9-4a4e-a0d5-657b6354d85e,,,,,false,,image/jpeg,,false,,9f1241e4-9bf0-4c10-96ec-644839ddb95c,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3168,,Jabali,confirmed,2025-07-08 07:57:55,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080029.JPG,TC13_M16.2, 2025-07-08 07:58:22,b785a7fc-a3d0-4c59-8dc8-f6dd828e8cdd,,,,,false,,image/jpeg,,false,,f943ccc4-4a2b-47ac-9f3b-d751e4032657,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3137,,Jabali,confirmed,2025-07-08 07:58:22,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080030.JPG,TC13_M16.2, 2025-07-08 07:58:22,e900046b-954f-4557-a154-8795a16bbc62,,,,,false,,image/jpeg,,false,,d0c1b644-ea12-48a4-86de-1ca0b5cc959c,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3125,,Jabali,confirmed,2025-07-08 07:58:22,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080031.JPG,TC13_M16.2, 2025-07-08 07:58:23,f2fc0b6b-2d29-41af-99b0-b3fd353f4ae9,,,,,false,,image/jpeg,,false,,13c84e31-e760-459e-93a5-0250665bc0cb,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3334,,Jabali,confirmed,2025-07-08 07:58:23,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080033.JPG,TC13_M16.2, 2025-07-08 07:58:49,f09e4c37-6873-427b-9c29-6ea7884d9a53,,,,,false,,image/jpeg,,false,,f7f456ef-7ae7-4ff4-83f8-df9842aab56d,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.304,,Jabali,confirmed,2025-07-08 07:58:49,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080034.JPG,TC13_M16.2, 2025-07-08 07:58:50,06ad6ac6-1157-4b61-96dd-d7e1f720b129,,,,,false,,image/jpeg,,false,,2d62d3d7-0529-481a-b0c1-380cadbc03eb,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2951,,Jabali,confirmed,2025-07-08 07:58:50,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080035.JPG,TC13_M16.2, 2025-07-08 07:58:50,26d54c42-8983-4681-9893-42f3859de885,,,,,false,,image/jpeg,,false,,e366b59e-0f39-4210-bc94-941353bbd538,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2911,,Jabali,confirmed,2025-07-08 07:58:50,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080037.JPG,TC13_M16.2, 2025-07-08 07:59:23,342621c0-a9e2-4a51-9380-247c4b76fc08,,,,,false,,image/jpeg,,false,,2e7de15f-6225-45e8-933a-067ebf8452a4,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2976,,Jabali,corrected,2025-07-08 07:59:23,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080038.JPG,TC13_M16.2, 2025-07-08 07:59:23,2885ea1b-8569-4b94-8571-b053431b4f75,,,,,false,,image/jpeg,,false,,419407d2-ef21-46a9-802a-222bea2840d9,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3055,,Jabali,corrected,2025-07-08 07:59:23,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080039.JPG,TC13_M16.2, 2025-07-08 07:59:24,610c213f-bf6f-4f06-ac1d-131b534ae394,,,,,false,,image/jpeg,,false,,c6745550-d21b-4c62-8213-aa142ed2f018,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3092,,Jabali,confirmed,2025-07-08 07:59:24,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080041.JPG,TC13_M16.2, 2025-07-08 07:59:44,86b6aae4-8ac3-4682-a2ca-083c0079c9df,,,,,false,,image/jpeg,,false,,0b23d77b-4a86-4c57-bcd0-6cdcf738cca7,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.301,,Jabali,confirmed,2025-07-08 07:59:44,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080042.JPG,TC13_M16.2, 2025-07-08 07:59:45,5a69a7c9-9c78-45eb-a9dc-4f1846124a06,,,,,false,,image/jpeg,,false,,fba3d98c-4bb0-4ae7-9619-c723454126fa,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2806,,Jabali,confirmed,2025-07-08 07:59:45,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080043.JPG,TC13_M16.2, 2025-07-08 07:59:46,0c2bffca-a8c3-49a8-8e52-634e7eea2729,,,,,false,,image/jpeg,,false,,1db01693-acc4-40ac-9691-f6d063f43ff8,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3297,,Jabali,confirmed,2025-07-08 07:59:46,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080045.JPG,TC13_M16.2, 2025-07-08 15:52:56,4ec7919b-6eb5-4618-a538-2ccee75f3671,,,,,false,,image/jpeg,,false,,bfc39c72-fcbc-47e0-914c-3eb7216233fd,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3601,,Jabali,confirmed,2025-07-08 15:52:56,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080046.JPG,TC13_M16.2, 2025-07-08 15:52:57,c4f964b6-906d-4952-8deb-3449c311b953,,,,,false,,image/jpeg,,false,,b794f9c3-6da3-42ef-9962-c06f689c609f,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3361,,Jabali,confirmed,2025-07-08 15:52:57,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080047.JPG,TC13_M16.2, 2025-07-08 15:52:58,3988875c-8094-4c71-91fb-1226918e8d2a,,,,,false,,image/jpeg,,false,,e452768e-6a2d-488c-aa1e-e6291b58e1d8,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.355,,Jabali,confirmed,2025-07-08 15:52:58,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080049.JPG,TC13_M16.2, 2025-07-08 15:53:41,78806946-af4c-45b6-9039-3c0e74c28cca,,,,,false,,image/jpeg,,false,,c97ff1b1-49e3-4b84-b88e-0d45b9849601,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3229,,Jabali,corrected,2025-07-08 15:53:41,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080050.JPG,TC13_M16.2, 2025-07-08 15:53:41,efcaf5e1-78f6-4788-a7c9-cd9f38640103,,,,,false,,image/jpeg,,false,,b0f6d5a6-fa5e-4398-ac7e-4a5c66c736ea,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.331,,Jabali,confirmed,2025-07-08 15:53:41,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080051.JPG,TC13_M16.2, 2025-07-08 15:53:42,385dcab4-7223-4aa9-b5dd-b76d9aca6e1a,,,,,false,,image/jpeg,,false,,3a4b7c18-e6a3-4cbc-a655-9c6312b3c141,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3156,,Jabali,confirmed,2025-07-08 15:53:42,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080053.JPG,TC13_M16.2, 2025-07-08 16:50:54,ada6a207-7175-4c2f-a141-9eabb4566c83,,,,,false,,image/jpeg,,false,,f7b4cbb4-816f-47a5-92ac-259e026fe57b,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3171,,Jabali,confirmed,2025-07-08 16:50:54,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080054.JPG,TC13_M16.2, 2025-07-08 16:50:55,f8131118-aecf-4997-b285-902f134fe226,,,,,false,,image/jpeg,,false,,3055b3b0-a5b6-4f1b-9b1c-aa5562461d8f,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.321,,Jabali,confirmed,2025-07-08 16:50:55,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,07080055.JPG,TC13_M16.2, 2025-07-08 16:50:56,c869dbb3-5ade-4f8d-ae45-6ad0b0238059,,,,,false,,image/jpeg,,false,,f75dc48b-4a9d-4915-931c-051faadfba23,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3202,,Jabali,corrected,2025-07-08 16:50:56,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,10020065.JPG,TC13_M16.2, 2025-10-02 16:24:59,c641204a-e089-4d3d-81a7-7d3fff3f4ba6,,,,,false,,image/jpeg,,false,,6a14d7c2-5f50-4c75-afc8-3b95949dd8aa,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3231,,Jabali,confirmed,2025-10-02 16:24:59,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,10020066.JPG,TC13_M16.2, 2025-10-02 16:25:00,0a8cd7aa-4c45-409b-ace3-03b58901d964,,,,,false,,image/jpeg,,false,,9b5520bb-859c-4443-afa4-0d42dbf30f68,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3251,,Jabali,confirmed,2025-10-02 16:25:00,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,10020067.JPG,TC13_M16.2, 2025-10-02 16:25:00,f9c7518f-8f80-4cc2-95b4-a3c9ed54ae3b,,,,,false,,image/jpeg,,false,,8f669836-e478-4187-a8d2-b0f0a784d1ba,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3229,,Jabali,confirmed,2025-10-02 16:25:00,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,10220078.JPG,TC13_M16.2, 2025-10-22 17:11:06,5434c33e-d563-466b-9084-262d8f9b1ce4,,,,,false,,image/jpeg,,false,,5adc8e35-b656-412a-831e-4278421c95bf,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3133,,No es un animal,corrected,2025-10-22 17:11:06,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,10250085.JPG,TC13_M16.2, 2025-10-25 18:47:29,f8b3f2cb-1282-4659-820e-d0eee673f5e4,,,,,false,,image/jpeg,,false,,72ae6db4-fd27-452f-9f7c-c8d634c2464e,,,,,animal,,Cervus elaphus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3327,,Ciervo rojo,corrected,2025-10-25 18:47:29,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,10250086.JPG,TC13_M16.2, 2025-10-25 18:47:30,225ed68e-d996-48fd-9422-dfe6c27a738f,,,,,false,,image/jpeg,,false,,b8c256dc-97d6-4fad-8c5a-7a22be08a8c9,,,,,animal,,Cervus elaphus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3577,,Ciervo rojo,corrected,2025-10-25 18:47:30,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,10250087.JPG,TC13_M16.2, 2025-10-25 18:47:30,fcbebd9a-5fb3-4678-beed-dbeea10c86a5,,,,,false,,image/jpeg,,false,,3637d5a6-c495-4251-89ff-0e1662c43bf6,,,,,animal,,Cervus elaphus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3245,,Ciervo rojo,corrected,2025-10-25 18:47:30,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,11100093.JPG,TC13_M16.2, 2025-11-10 23:16:20,54794d93-1a4e-4c5e-be1d-6f62485ec602,,,,,false,,image/jpeg,,false,,9e066c81-4dd4-4ff8-b7d9-6be7e32e7477,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2913,,Liebre,corrected,2025-11-10 23:16:20,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,11100094.JPG,TC13_M16.2, 2025-11-10 23:16:21,da9f9af5-4172-43fc-a027-7a3051af99be,,,,,false,,image/jpeg,,false,,9f8e36c4-2939-4ed1-a73f-3639ef189f17,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2978,,Liebre,corrected,2025-11-10 23:16:21,True,True,none,
,TC13_M16.2,Primavera-verano 2025-2026,11100095.JPG,TC13_M16.2, 2025-11-10 23:16:22,95f83f5f-6d2c-4072-abd4-2e6536805c2e,,,,,false,,image/jpeg,,false,,e7a466c5-d5c1-43ee-82f0-502e4dcbd1f2,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2968,,Liebre,corrected,2025-11-10 23:16:22,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,06040455.JPG,TC14_M11.2, 2025-06-04 17:59:01,5ee280b9-4423-4bd9-bf0f-7d58a2c3a79e,,,,,false,,image/jpeg,,false,,5c688a33-f63a-4f93-8fe5-54a42262337f,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2733,,No reconocible,confirmed,2025-06-04 17:59:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,06040550.JPG,TC14_M11.2, 2025-06-04 18:31:01,d1e206a1-3692-49a9-88fc-ae143c22e592,,,,,false,,image/jpeg,,false,,4a3453c9-99e2-438a-8a08-32ff8a956998,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2608,,No reconocible,confirmed,2025-06-04 18:31:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,06040555.JPG,TC14_M11.2, 2025-06-04 18:32:02,cf7b616a-c500-4cd0-9550-323bb39d748c,,,,,false,,image/jpeg,,false,,f3d0b754-dd7e-4a49-8c30-290ffb7796dc,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2708,,No reconocible,confirmed,2025-06-04 18:32:02,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,06040556.JPG,TC14_M11.2, 2025-06-04 18:33:00,db7638e0-fa17-41ce-b834-81eb591fb440,,,,,false,,image/jpeg,,false,,7974587e-7873-4f01-8ae8-8fa063eefbf7,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2729,,No reconocible,confirmed,2025-06-04 18:33:00,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,06040761.JPG,TC14_M11.2, 2025-06-04 19:41:01,b4f197b6-7fc8-46db-b88e-f0a62f6aedf1,,,,,false,,image/jpeg,,false,,3e3caa26-c56e-49b2-9c97-b24d0442834e,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2712,,No reconocible,confirmed,2025-06-04 19:41:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,06040776.JPG,TC14_M11.2, 2025-06-04 19:46:01,953f2a92-6c1a-4553-bd11-a3e715d33c41,,,,,false,,image/jpeg,,false,,d0961fd4-075e-4ccf-849a-60229d704542,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.278,,No reconocible,confirmed,2025-06-04 19:46:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,101EK113_06050820.JPG,TC14_M11.2, 2025-06-05 16:32:01,f4b83d10-ca5f-44d5-907b-8189e2ce3666,,,,,false,,image/jpeg,,false,,cad1f50a-74d8-47de-9283-2e122014ae5a,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3107,,Hued hued,corrected,2025-06-05 16:32:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050001.JPG,TC14_M11.2, 2025-06-05 17:32:01,63eba5cd-f015-4047-bc8d-3cf6231975bf,,,,,false,,image/jpeg,,false,,76596536-ac73-4184-84ef-fc9255963992,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3162,,Hued hued,corrected,2025-06-05 17:32:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050002.JPG,TC14_M11.2, 2025-06-05 17:32:01,a26bf9ef-af84-4d62-91eb-0426c6cb52c8,,,,,false,,image/jpeg,,false,,10d79400-d702-4370-b8ab-45edba4e4096,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3094,,Hued hued,corrected,2025-06-05 17:32:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050003.JPG,TC14_M11.2, 2025-06-05 17:32:02,2705eac0-ae08-45b3-8782-7b1d8194d8ef,,,,,false,,image/jpeg,,false,,9c99aa9c-adaf-462e-bd0b-6888a0c9c80d,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3324,,Hued hued,corrected,2025-06-05 17:32:02,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050004.JPG,TC14_M11.2, 2025-06-05 17:33:01,9a1a7f2f-ca85-425b-abd8-5ec1b2bc1ef3,,,,,false,,image/jpeg,,false,,417e7599-2ff8-4ac0-8c7a-dad386909c71,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3061,,Hued hued,corrected,2025-06-05 17:33:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050005.JPG,TC14_M11.2, 2025-06-05 17:33:01,3ddbf918-3b55-4181-8f87-868d95d6295c,,,,,false,,image/jpeg,,false,,8ea37203-d4b2-4fe7-8cdd-b6cbeb3dd85e,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3115,,Hued hued,corrected,2025-06-05 17:33:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050006.JPG,TC14_M11.2, 2025-06-05 17:33:02,0c6a7bcc-fe45-49df-98e4-467ae80e8e58,,,,,false,,image/jpeg,,false,,e6242461-6f4c-4fe8-ac8e-b3f8a4c721a3,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2958,,Hued hued,corrected,2025-06-05 17:33:02,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050010.JPG,TC14_M11.2, 2025-06-05 17:35:01,a2bf715a-070a-4c43-b63b-ed43010574dd,,,,,false,,image/jpeg,,false,,5a701870-f0f1-4b80-ad0f-b048afd647f7,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2897,,Hued hued,corrected,2025-06-05 17:35:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050011.JPG,TC14_M11.2, 2025-06-05 17:35:01,50bd2ac3-d7ec-44be-96f8-711a407cfd73,,,,,false,,image/jpeg,,false,,dd53c08c-a77b-4fdc-9a6b-a477a6e2c3ce,,,,,animal,,Scelorchilus rubecula,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3057,,Chucao,confirmed,2025-06-05 17:35:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050012.JPG,TC14_M11.2, 2025-06-05 17:35:02,6f0f688d-0754-4f95-9688-ef649e8a8b9b,,,,,false,,image/jpeg,,false,,ca27aee9-6c2b-4545-bed9-89d34ddc9193,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.301,,Hued hued,corrected,2025-06-05 17:35:02,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050014.JPG,TC14_M11.2, 2025-06-05 17:36:01,35d72ce8-0381-4668-bb1a-fe905f7136e1,,,,,false,,image/jpeg,,false,,01083780-c20b-462f-8871-3524c360c78a,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2848,,Hued hued,corrected,2025-06-05 17:36:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,102EK113_06050015.JPG,TC14_M11.2, 2025-06-05 17:36:02,ca0948c8-ad48-414f-aa96-0112cd25845b,,,,,false,,image/jpeg,,false,,c23c1366-859e-4446-b23e-99d94f590640,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2919,,No reconocible,corrected,2025-06-05 17:36:02,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,06070436.JPG,TC14_M11.2, 2025-06-07 08:00:00,8d67ce5e-e33e-4cda-9e09-df0e2bc3ad3c,,,,,false,,image/jpeg,,false,,18d7e234-7a91-421c-85f2-c6ea460c038a,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2697,,No reconocible,confirmed,2025-06-07 08:00:00,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,06070437.JPG,TC14_M11.2, 2025-06-07 08:00:01,8771d6a5-e02a-4cb9-9c09-afafd00eb5aa,,,,,false,,image/jpeg,,false,,86b0b4d1-fb0d-4a5f-ac3e-532d9f30c147,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2776,,Hued hued,corrected,2025-06-07 08:00:01,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,06070438.JPG,TC14_M11.2, 2025-06-07 08:00:02,5865d300-9f2a-41c1-b4ba-e18d1ce5764f,,,,,false,,image/jpeg,,false,,65cf8a14-5e52-4e23-ac4f-ef89a075a60e,,,,,animal,,Scelorchilus rubecula,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2962,,Chucao,confirmed,2025-06-07 08:00:02,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,106EK113_06080751.JPG,TC14_M11.2, 2025-06-08 17:35:00,d2ddf527-d555-40a0-8989-adf5e7558970,,,,,false,,image/jpeg,,false,,313146d8-c195-44f1-a3f1-3687b052820f,,,,,animal,,Scelorchilus rubecula,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2821,,Chucao,confirmed,2025-06-08 17:35:00,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,10020832.JPG,TC14_M11.2, 2025-10-02 09:52:36,2e383b25-18b8-4da2-975b-86d94346bfdc,,,,,false,,image/jpeg,,false,,d4b4365d-b487-4c30-95f5-b1c9c4aa3ff7,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3337,,Jabali,corrected,2025-10-02 09:52:36,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,10020833.JPG,TC14_M11.2, 2025-10-02 09:52:36,fd570586-a5b4-4ce6-a70c-c606d7b6f292,,,,,false,,image/jpeg,,false,,acc8d2da-7560-441e-9f3a-ccd16fdd125a,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3434,,Jabali,confirmed,2025-10-02 09:52:36,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,10020834.JPG,TC14_M11.2, 2025-10-02 09:52:37,fe6db677-5bf3-4ad5-99ab-f216c57a125c,,,,,false,,image/jpeg,,false,,b49d3382-92a2-4ada-b916-af6fa689d25a,,,,,animal,,Cervus elaphus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3286,,Ciervo rojo,corrected,2025-10-02 09:52:37,True,True,none,
,TC14_M11.2,Primavera-verano 2025-2026,10280882.JPG,TC14_M11.2, 2025-10-28 14:05:02,2c093b5c-70c5-448d-a339-7f1ddc1782a3,,,,,false,,image/jpeg,,false,,bf69a5de-9940-489b-b9a3-ae0597808ca5,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3257,,No es un animal,corrected,2025-10-28 14:05:02,True,True,none,
