deployment,dcim_folder,original_name,original_relpath,flat_name,size_bytes,mtime,action
CT14,101EK113,06050001.JPG,101EK113\06050001.JPG,06050001.JPG,5225041,2025-06-05 07:00:00,moved
CT14,101EK113,06050002.JPG,101EK113\06050002.JPG,06050002.JPG,5223468,2025-06-05 07:00:00,moved
CT14,101EK113,06050003.JPG,101EK113\06050003.JPG,06050003.JPG,5227102,2025-06-05 07:00:02,moved
CT14,101EK113,06050004.JPG,101EK113\06050004.JPG,06050004.JPG,5226791,2025-06-05 07:01:00,moved
CT14,101EK113,06050005.JPG,101EK113\06050005.JPG,06050005.JPG,5222253,2025-06-05 07:01:00,moved
CT14,101EK113,06050006.JPG,101EK113\06050006.JPG,06050006.JPG,5223910,2025-06-05 07:01:02,moved
CT14,101EK113,06050007.JPG,101EK113\06050007.JPG,06050007.JPG,5222619,2025-06-05 07:02:00,moved
CT14,101EK113,06050008.JPG,101EK113\06050008.JPG,06050008.JPG,5221754,2025-06-05 07:02:00,moved
CT14,101EK113,06050009.JPG,101EK113\06050009.JPG,06050009.JPG,5222314,2025-06-05 07:02:02,moved
CT14,101EK113,06050010.JPG,101EK113\06050010.JPG,06050010.JPG,5225689,2025-06-05 07:03:00,moved
CT14,101EK113,06050011.JPG,101EK113\06050011.JPG,06050011.JPG,5224175,2025-06-05 07:03:00,moved
CT14,101EK113,06050012.JPG,101EK113\06050012.JPG,06050012.JPG,5223933,2025-06-05 07:03:02,moved
CT14,101EK113,06050013.JPG,101EK113\06050013.JPG,06050013.JPG,5224544,2025-06-05 07:04:00,moved
CT14,101EK113,06050014.JPG,101EK113\06050014.JPG,06050014.JPG,5221856,2025-06-05 07:04:00,moved
CT14,101EK113,06050015.JPG,101EK113\06050015.JPG,06050015.JPG,5224166,2025-06-05 07:04:02,moved
CT14,101EK113,06050016.JPG,101EK113\06050016.JPG,06050016.JPG,5224749,2025-06-05 07:05:00,moved
CT14,101EK113,06050017.JPG,101EK113\06050017.JPG,06050017.JPG,5221685,2025-06-05 07:05:00,moved
CT14,101EK113,06050018.JPG,101EK113\06050018.JPG,06050018.JPG,5226933,2025-06-05 07:05:02,moved
CT14,101EK113,06050019.JPG,101EK113\06050019.JPG,06050019.JPG,5225243,2025-06-05 07:06:00,moved
CT14,101EK113,06050020.JPG,101EK113\06050020.JPG,06050020.JPG,5220868,2025-06-05 07:06:00,moved
CT14,101EK113,06050021.JPG,101EK113\06050021.JPG,06050021.JPG,5225630,2025-06-05 07:06:02,moved
CT14,101EK113,06050022.JPG,101EK113\06050022.JPG,06050022.JPG,5222582,2025-06-05 07:07:00,moved
CT14,101EK113,06050023.JPG,101EK113\06050023.JPG,06050023.JPG,5221623,2025-06-05 07:07:00,moved
CT14,101EK113,06050024.JPG,101EK113\06050024.JPG,06050024.JPG,5223995,2025-06-05 07:07:02,moved
CT14,101EK113,06050025.JPG,101EK113\06050025.JPG,06050025.JPG,5228673,2025-06-05 07:08:00,moved
CT14,101EK113,06050026.JPG,101EK113\06050026.JPG,06050026.JPG,5225785,2025-06-05 07:08:00,moved
CT14,101EK113,06050027.JPG,101EK113\06050027.JPG,06050027.JPG,5228725,2025-06-05 07:08:02,moved
CT14,101EK113,06050028.JPG,101EK113\06050028.JPG,06050028.JPG,5227295,2025-06-05 07:09:00,moved
CT14,101EK113,06050029.JPG,101EK113\06050029.JPG,06050029.JPG,5224156,2025-06-05 07:09:00,moved
CT14,101EK113,06050030.JPG,101EK113\06050030.JPG,06050030.JPG,5227697,2025-06-05 07:09:02,moved
CT14,101EK113,06050031.JPG,101EK113\06050031.JPG,06050031.JPG,5229312,2025-06-05 07:10:00,moved
CT14,101EK113,06050032.JPG,101EK113\06050032.JPG,06050032.JPG,5226439,2025-06-05 07:10:00,moved
CT14,101EK113,06050033.JPG,101EK113\06050033.JPG,06050033.JPG,5227155,2025-06-05 07:10:02,moved
CT14,101EK113,06050034.JPG,101EK113\06050034.JPG,06050034.JPG,5224669,2025-06-05 07:11:00,moved
CT14,101EK113,06050035.JPG,101EK113\06050035.JPG,06050035.JPG,5224832,2025-06-05 07:11:00,moved
CT14,101EK113,06050036.JPG,101EK113\06050036.JPG,06050036.JPG,5225183,2025-06-05 07:11:02,moved
CT14,101EK113,06050037.JPG,101EK113\06050037.JPG,06050037.JPG,5229454,2025-06-05 07:12:00,moved
CT14,101EK113,06050038.JPG,101EK113\06050038.JPG,06050038.JPG,5225729,2025-06-05 07:12:00,moved
CT14,101EK113,06050039.JPG,101EK113\06050039.JPG,06050039.JPG,5225174,2025-06-05 07:12:02,moved
CT14,101EK113,06050040.JPG,101EK113\06050040.JPG,06050040.JPG,5227677,2025-06-05 07:13:00,moved
CT14,101EK113,06050041.JPG,101EK113\06050041.JPG,06050041.JPG,5225010,2025-06-05 07:13:00,moved
CT14,101EK113,06050042.JPG,101EK113\06050042.JPG,06050042.JPG,5225980,2025-06-05 07:13:02,moved
CT14,101EK113,06050043.JPG,101EK113\06050043.JPG,06050043.JPG,5227025,2025-06-05 07:14:00,moved
CT14,101EK113,06050044.JPG,101EK113\06050044.JPG,06050044.JPG,5227483,2025-06-05 07:14:00,moved
CT14,101EK113,06050045.JPG,101EK113\06050045.JPG,06050045.JPG,5224678,2025-06-05 07:14:02,moved
CT14,101EK113,06050046.JPG,101EK113\06050046.JPG,06050046.JPG,5226439,2025-06-05 07:15:00,moved
CT14,101EK113,06050047.JPG,101EK113\06050047.JPG,06050047.JPG,5225635,2025-06-05 07:15:00,moved
CT14,101EK113,06050048.JPG,101EK113\06050048.JPG,06050048.JPG,5227021,2025-06-05 07:15:02,moved
CT14,101EK113,06050049.JPG,101EK113\06050049.JPG,06050049.JPG,5229292,2025-06-05 07:16:00,moved
CT14,101EK113,06050050.JPG,101EK113\06050050.JPG,06050050.JPG,5228284,2025-06-05 07:16:00,moved
CT14,101EK113,06050051.JPG,101EK113\06050051.JPG,06050051.JPG,5227510,2025-06-05 07:16:02,moved
CT14,101EK113,06050052.JPG,101EK113\06050052.JPG,06050052.JPG,5226390,2025-06-05 07:17:00,moved
CT14,101EK113,06050053.JPG,101EK113\06050053.JPG,06050053.JPG,5225135,2025-06-05 07:17:00,moved
CT14,101EK113,06050054.JPG,101EK113\06050054.JPG,06050054.JPG,5226146,2025-06-05 07:17:02,moved
CT14,101EK113,06050055.JPG,101EK113\06050055.JPG,06050055.JPG,5229267,2025-06-05 07:18:00,moved
CT14,101EK113,06050056.JPG,101EK113\06050056.JPG,06050056.JPG,5227845,2025-06-05 07:18:00,moved
CT14,101EK113,06050057.JPG,101EK113\06050057.JPG,06050057.JPG,5228386,2025-06-05 07:18:02,moved
CT14,101EK113,06050058.JPG,101EK113\06050058.JPG,06050058.JPG,5230538,2025-06-05 07:19:00,moved
CT14,101EK113,06050059.JPG,101EK113\06050059.JPG,06050059.JPG,5228201,2025-06-05 07:19:00,moved
CT14,101EK113,06050060.JPG,101EK113\06050060.JPG,06050060.JPG,5229918,2025-06-05 07:19:02,moved
CT14,101EK113,06050061.JPG,101EK113\06050061.JPG,06050061.JPG,5233239,2025-06-05 07:20:00,moved
CT14,101EK113,06050062.JPG,101EK113\06050062.JPG,06050062.JPG,5231972,2025-06-05 07:20:00,moved
CT14,101EK113,06050063.JPG,101EK113\06050063.JPG,06050063.JPG,5234501,2025-06-05 07:20:02,moved
CT14,101EK113,06050064.JPG,101EK113\06050064.JPG,06050064.JPG,5230005,2025-06-05 07:21:00,moved
CT14,101EK113,06050065.JPG,101EK113\06050065.JPG,06050065.JPG,5233376,2025-06-05 07:21:00,moved
CT14,101EK113,06050066.JPG,101EK113\06050066.JPG,06050066.JPG,5232446,2025-06-05 07:21:02,moved
CT14,101EK113,06050067.JPG,101EK113\06050067.JPG,06050067.JPG,5234596,2025-06-05 07:22:00,moved
CT14,101EK113,06050068.JPG,101EK113\06050068.JPG,06050068.JPG,5232504,2025-06-05 07:22:00,moved
CT14,101EK113,06050069.JPG,101EK113\06050069.JPG,06050069.JPG,5232947,2025-06-05 07:22:02,moved
CT14,101EK113,06050070.JPG,101EK113\06050070.JPG,06050070.JPG,5236718,2025-06-05 07:23:00,moved
CT14,101EK113,06050071.JPG,101EK113\06050071.JPG,06050071.JPG,5236832,2025-06-05 07:23:00,moved
CT14,101EK113,06050072.JPG,101EK113\06050072.JPG,06050072.JPG,5240013,2025-06-05 07:23:02,moved
CT14,101EK113,06050073.JPG,101EK113\06050073.JPG,06050073.JPG,5240417,2025-06-05 07:24:00,moved
CT14,101EK113,06050074.JPG,101EK113\06050074.JPG,06050074.JPG,5237585,2025-06-05 07:24:00,moved
CT14,101EK113,06050075.JPG,101EK113\06050075.JPG,06050075.JPG,5239805,2025-06-05 07:24:02,moved
CT14,101EK113,06050076.JPG,101EK113\06050076.JPG,06050076.JPG,5240345,2025-06-05 07:25:00,moved
CT14,101EK113,06050077.JPG,101EK113\06050077.JPG,06050077.JPG,5238425,2025-06-05 07:25:00,moved
CT14,101EK113,06050078.JPG,101EK113\06050078.JPG,06050078.JPG,5243317,2025-06-05 07:25:02,moved
CT14,101EK113,06050079.JPG,101EK113\06050079.JPG,06050079.JPG,5243916,2025-06-05 07:26:00,moved
CT14,101EK113,06050080.JPG,101EK113\06050080.JPG,06050080.JPG,5246008,2025-06-05 07:26:00,moved
CT14,101EK113,06050081.JPG,101EK113\06050081.JPG,06050081.JPG,5244134,2025-06-05 07:26:02,moved
CT14,101EK113,06050082.JPG,101EK113\06050082.JPG,06050082.JPG,5247396,2025-06-05 07:27:00,moved
CT14,101EK113,06050083.JPG,101EK113\06050083.JPG,06050083.JPG,5245254,2025-06-05 07:27:00,moved
CT14,101EK113,06050084.JPG,101EK113\06050084.JPG,06050084.JPG,5244231,2025-06-05 07:27:02,moved
CT14,101EK113,06050085.JPG,101EK113\06050085.JPG,06050085.JPG,5249454,2025-06-05 07:28:00,moved
CT14,101EK113,06050086.JPG,101EK113\06050086.JPG,06050086.JPG,5249428,2025-06-05 07:28:00,moved
CT14,101EK113,06050087.JPG,101EK113\06050087.JPG,06050087.JPG,5251973,2025-06-05 07:28:02,moved
CT14,101EK113,06050088.JPG,101EK113\06050088.JPG,06050088.JPG,5255478,2025-06-05 07:29:00,moved
CT14,101EK113,06050089.JPG,101EK113\06050089.JPG,06050089.JPG,5257874,2025-06-05 07:29:00,moved
CT14,101EK113,06050090.JPG,101EK113\06050090.JPG,06050090.JPG,5255998,2025-06-05 07:29:02,moved
CT14,101EK113,06050091.JPG,101EK113\06050091.JPG,06050091.JPG,5261344,2025-06-05 07:30:00,moved
CT14,101EK113,06050092.JPG,101EK113\06050092.JPG,06050092.JPG,5261981,2025-06-05 07:30:00,moved
CT14,101EK113,06050093.JPG,101EK113\06050093.JPG,06050093.JPG,5264891,2025-06-05 07:30:02,moved
CT14,101EK113,06050094.JPG,101EK113\06050094.JPG,06050094.JPG,5269411,2025-06-05 07:31:00,moved
CT14,101EK113,06050095.JPG,101EK113\06050095.JPG,06050095.JPG,5267917,2025-06-05 07:31:00,moved
CT14,101EK113,06050096.JPG,101EK113\06050096.JPG,06050096.JPG,5271940,2025-06-05 07:31:02,moved
CT14,101EK113,06050097.JPG,101EK113\06050097.JPG,06050097.JPG,5242964,2025-06-05 07:32:00,moved
CT14,101EK113,06050098.JPG,101EK113\06050098.JPG,06050098.JPG,5243316,2025-06-05 07:32:00,moved
CT14,101EK113,06050099.JPG,101EK113\06050099.JPG,06050099.JPG,5280565,2025-06-05 07:32:02,moved
CT14,101EK113,06050100.JPG,101EK113\06050100.JPG,06050100.JPG,5258983,2025-06-05 07:33:00,moved
CT14,101EK113,06050101.JPG,101EK113\06050101.JPG,06050101.JPG,5258241,2025-06-05 07:33:00,moved
CT14,101EK113,06050102.JPG,101EK113\06050102.JPG,06050102.JPG,5261269,2025-06-05 07:33:02,moved
CT14,101EK113,06050103.JPG,101EK113\06050103.JPG,06050103.JPG,5279111,2025-06-05 07:34:00,moved
CT14,101EK113,06050104.JPG,101EK113\06050104.JPG,06050104.JPG,5276015,2025-06-05 07:34:00,moved
CT14,101EK113,06050105.JPG,101EK113\06050105.JPG,06050105.JPG,5279110,2025-06-05 07:34:02,moved
CT14,101EK113,06050106.JPG,101EK113\06050106.JPG,06050106.JPG,5307752,2025-06-05 07:35:00,moved
CT14,101EK113,06050107.JPG,101EK113\06050107.JPG,06050107.JPG,5307582,2025-06-05 07:35:00,moved
CT14,101EK113,06050108.JPG,101EK113\06050108.JPG,06050108.JPG,5306016,2025-06-05 07:35:02,moved
CT14,101EK113,06050109.JPG,101EK113\06050109.JPG,06050109.JPG,5304275,2025-06-05 07:36:00,moved
CT14,101EK113,06050110.JPG,101EK113\06050110.JPG,06050110.JPG,5302574,2025-06-05 07:36:00,moved
CT14,101EK113,06050111.JPG,101EK113\06050111.JPG,06050111.JPG,5304481,2025-06-05 07:36:02,moved
CT14,101EK113,06050112.JPG,101EK113\06050112.JPG,06050112.JPG,5339921,2025-06-05 07:37:00,moved
CT14,101EK113,06050113.JPG,101EK113\06050113.JPG,06050113.JPG,5341947,2025-06-05 07:37:00,moved
CT14,101EK113,06050114.JPG,101EK113\06050114.JPG,06050114.JPG,5344842,2025-06-05 07:37:02,moved
CT14,101EK113,06050115.JPG,101EK113\06050115.JPG,06050115.JPG,5354551,2025-06-05 07:38:00,moved
CT14,101EK113,06050116.JPG,101EK113\06050116.JPG,06050116.JPG,5349788,2025-06-05 07:38:00,moved
CT14,101EK113,06050117.JPG,101EK113\06050117.JPG,06050117.JPG,5353036,2025-06-05 07:38:02,moved
CT14,101EK113,06050118.JPG,101EK113\06050118.JPG,06050118.JPG,5403486,2025-06-05 07:39:00,moved
CT14,101EK113,06050119.JPG,101EK113\06050119.JPG,06050119.JPG,5402822,2025-06-05 07:39:00,moved
CT14,101EK113,06050120.JPG,101EK113\06050120.JPG,06050120.JPG,5405872,2025-06-05 07:39:02,moved
CT14,101EK113,06050121.JPG,101EK113\06050121.JPG,06050121.JPG,5434096,2025-06-05 07:40:00,moved
CT14,101EK113,06050122.JPG,101EK113\06050122.JPG,06050122.JPG,5433148,2025-06-05 07:40:00,moved
CT14,101EK113,06050123.JPG,101EK113\06050123.JPG,06050123.JPG,5437718,2025-06-05 07:40:02,moved
CT14,101EK113,06050124.JPG,101EK113\06050124.JPG,06050124.JPG,5442090,2025-06-05 07:41:00,moved
CT14,101EK113,06050125.JPG,101EK113\06050125.JPG,06050125.JPG,5436130,2025-06-05 07:41:00,moved
CT14,101EK113,06050126.JPG,101EK113\06050126.JPG,06050126.JPG,5443002,2025-06-05 07:41:02,moved
CT14,101EK113,06050127.JPG,101EK113\06050127.JPG,06050127.JPG,5486638,2025-06-05 07:42:00,moved
CT14,101EK113,06050128.JPG,101EK113\06050128.JPG,06050128.JPG,5490795,2025-06-05 07:42:00,moved
CT14,101EK113,06050129.JPG,101EK113\06050129.JPG,06050129.JPG,5489573,2025-06-05 07:42:02,moved
CT14,101EK113,06050130.JPG,101EK113\06050130.JPG,06050130.JPG,5513691,2025-06-05 07:43:00,moved
CT14,101EK113,06050131.JPG,101EK113\06050131.JPG,06050131.JPG,5512046,2025-06-05 07:43:00,moved
CT14,101EK113,06050132.JPG,101EK113\06050132.JPG,06050132.JPG,5515352,2025-06-05 07:43:02,moved
CT14,101EK113,06050133.JPG,101EK113\06050133.JPG,06050133.JPG,5537441,2025-06-05 07:44:00,moved
CT14,101EK113,06050134.JPG,101EK113\06050134.JPG,06050134.JPG,5537947,2025-06-05 07:44:00,moved
CT14,101EK113,06050135.JPG,101EK113\06050135.JPG,06050135.JPG,5543070,2025-06-05 07:44:02,moved
CT14,101EK113,06050136.JPG,101EK113\06050136.JPG,06050136.JPG,5568927,2025-06-05 07:45:00,moved
CT14,101EK113,06050137.JPG,101EK113\06050137.JPG,06050137.JPG,5566312,2025-06-05 07:45:00,moved
CT14,101EK113,06050138.JPG,101EK113\06050138.JPG,06050138.JPG,5572682,2025-06-05 07:45:02,moved
CT14,101EK113,06050139.JPG,101EK113\06050139.JPG,06050139.JPG,5594398,2025-06-05 07:46:00,moved
CT14,101EK113,06050140.JPG,101EK113\06050140.JPG,06050140.JPG,5594819,2025-06-05 07:46:00,moved
CT14,101EK113,06050141.JPG,101EK113\06050141.JPG,06050141.JPG,5597640,2025-06-05 07:46:02,moved
CT14,101EK113,06050142.JPG,101EK113\06050142.JPG,06050142.JPG,5614202,2025-06-05 07:47:00,moved
CT14,101EK113,06050143.JPG,101EK113\06050143.JPG,06050143.JPG,5618929,2025-06-05 07:47:00,moved
CT14,101EK113,06050144.JPG,101EK113\06050144.JPG,06050144.JPG,5617844,2025-06-05 07:47:02,moved
CT14,101EK113,06050145.JPG,101EK113\06050145.JPG,06050145.JPG,5643852,2025-06-05 07:48:00,moved
CT14,101EK113,06050146.JPG,101EK113\06050146.JPG,06050146.JPG,5640699,2025-06-05 07:48:00,moved
CT14,101EK113,06050147.JPG,101EK113\06050147.JPG,06050147.JPG,5643287,2025-06-05 07:48:02,moved
CT14,101EK113,06050148.JPG,101EK113\06050148.JPG,06050148.JPG,5669012,2025-06-05 07:49:00,moved
CT14,101EK113,06050149.JPG,101EK113\06050149.JPG,06050149.JPG,5665226,2025-06-05 07:49:00,moved
CT14,101EK113,06050150.JPG,101EK113\06050150.JPG,06050150.JPG,5670917,2025-06-05 07:49:02,moved
CT14,101EK113,06050151.JPG,101EK113\06050151.JPG,06050151.JPG,5683657,2025-06-05 07:50:00,moved
CT14,101EK113,06050152.JPG,101EK113\06050152.JPG,06050152.JPG,5686150,2025-06-05 07:50:00,moved
CT14,101EK113,06050153.JPG,101EK113\06050153.JPG,06050153.JPG,5685397,2025-06-05 07:50:02,moved
CT14,101EK113,06050154.JPG,101EK113\06050154.JPG,06050154.JPG,5701639,2025-06-05 07:51:00,moved
CT14,101EK113,06050155.JPG,101EK113\06050155.JPG,06050155.JPG,5702035,2025-06-05 07:51:00,moved
CT14,101EK113,06050156.JPG,101EK113\06050156.JPG,06050156.JPG,5703017,2025-06-05 07:51:02,moved
CT14,101EK113,06050157.JPG,101EK113\06050157.JPG,06050157.JPG,5715664,2025-06-05 07:52:00,moved
CT14,101EK113,06050158.JPG,101EK113\06050158.JPG,06050158.JPG,5712317,2025-06-05 07:52:00,moved
CT14,101EK113,06050159.JPG,101EK113\06050159.JPG,06050159.JPG,5715363,2025-06-05 07:52:02,moved
CT14,101EK113,06050160.JPG,101EK113\06050160.JPG,06050160.JPG,5601337,2025-06-05 07:53:00,moved
CT14,101EK113,06050161.JPG,101EK113\06050161.JPG,06050161.JPG,5605328,2025-06-05 07:53:00,moved
CT14,101EK113,06050162.JPG,101EK113\06050162.JPG,06050162.JPG,5605167,2025-06-05 07:53:02,moved
CT14,101EK113,06050163.JPG,101EK113\06050163.JPG,06050163.JPG,5615082,2025-06-05 07:54:00,moved
CT14,101EK113,06050164.JPG,101EK113\06050164.JPG,06050164.JPG,5611812,2025-06-05 07:54:00,moved
CT14,101EK113,06050165.JPG,101EK113\06050165.JPG,06050165.JPG,5616186,2025-06-05 07:54:02,moved
CT14,101EK113,06050166.JPG,101EK113\06050166.JPG,06050166.JPG,5616060,2025-06-05 07:55:00,moved
CT14,101EK113,06050167.JPG,101EK113\06050167.JPG,06050167.JPG,5618730,2025-06-05 07:55:00,moved
CT14,101EK113,06050168.JPG,101EK113\06050168.JPG,06050168.JPG,5616010,2025-06-05 07:55:02,moved
CT14,101EK113,06050169.JPG,101EK113\06050169.JPG,06050169.JPG,5632412,2025-06-05 07:56:00,moved
CT14,101EK113,06050170.JPG,101EK113\06050170.JPG,06050170.JPG,5629857,2025-06-05 07:56:00,moved
CT14,101EK113,06050171.JPG,101EK113\06050171.JPG,06050171.JPG,5631768,2025-06-05 07:56:02,moved
CT14,101EK113,06050172.JPG,101EK113\06050172.JPG,06050172.JPG,5634606,2025-06-05 07:57:00,moved
CT14,101EK113,06050173.JPG,101EK113\06050173.JPG,06050173.JPG,5639467,2025-06-05 07:57:00,moved
CT14,101EK113,06050174.JPG,101EK113\06050174.JPG,06050174.JPG,5642008,2025-06-05 07:57:02,moved
CT14,101EK113,06050175.JPG,101EK113\06050175.JPG,06050175.JPG,5647649,2025-06-05 07:58:00,moved
CT14,101EK113,06050176.JPG,101EK113\06050176.JPG,06050176.JPG,5648546,2025-06-05 07:58:00,moved
CT14,101EK113,06050177.JPG,101EK113\06050177.JPG,06050177.JPG,5646878,2025-06-05 07:58:03,moved
CT14,101EK113,06050178.JPG,101EK113\06050178.JPG,06050178.JPG,5687254,2025-06-05 07:59:00,moved
CT14,101EK113,06050179.JPG,101EK113\06050179.JPG,06050179.JPG,5688022,2025-06-05 07:59:00,moved
CT14,101EK113,06050180.JPG,101EK113\06050180.JPG,06050180.JPG,5687457,2025-06-05 07:59:02,moved
CT14,101EK113,06050181.JPG,101EK113\06050181.JPG,06050181.JPG,5696549,2025-06-05 08:00:00,moved
CT14,101EK113,06050182.JPG,101EK113\06050182.JPG,06050182.JPG,5695272,2025-06-05 08:00:00,moved
CT14,101EK113,06050183.JPG,101EK113\06050183.JPG,06050183.JPG,5694477,2025-06-05 08:00:02,moved
CT14,101EK113,06050184.JPG,101EK113\06050184.JPG,06050184.JPG,5638033,2025-06-05 08:01:00,moved
CT14,101EK113,06050185.JPG,101EK113\06050185.JPG,06050185.JPG,5639491,2025-06-05 08:01:00,moved
CT14,101EK113,06050186.JPG,101EK113\06050186.JPG,06050186.JPG,5700547,2025-06-05 08:01:02,moved
CT14,101EK113,06050187.JPG,101EK113\06050187.JPG,06050187.JPG,5644626,2025-06-05 08:02:00,moved
CT14,101EK113,06050188.JPG,101EK113\06050188.JPG,06050188.JPG,5643170,2025-06-05 08:02:00,moved
CT14,101EK113,06050189.JPG,101EK113\06050189.JPG,06050189.JPG,5641002,2025-06-05 08:02:02,moved
CT14,101EK113,06050190.JPG,101EK113\06050190.JPG,06050190.JPG,5645587,2025-06-05 08:03:00,moved
CT14,101EK113,06050191.JPG,101EK113\06050191.JPG,06050191.JPG,5645333,2025-06-05 08:03:00,moved
CT14,101EK113,06050192.JPG,101EK113\06050192.JPG,06050192.JPG,5647184,2025-06-05 08:03:02,moved
CT14,101EK113,06050193.JPG,101EK113\06050193.JPG,06050193.JPG,5643446,2025-06-05 08:04:00,moved
CT14,101EK113,06050194.JPG,101EK113\06050194.JPG,06050194.JPG,5642515,2025-06-05 08:04:00,moved
CT14,101EK113,06050195.JPG,101EK113\06050195.JPG,06050195.JPG,5645873,2025-06-05 08:04:02,moved
CT14,101EK113,06050196.JPG,101EK113\06050196.JPG,06050196.JPG,5638296,2025-06-05 08:05:00,moved
CT14,101EK113,06050197.JPG,101EK113\06050197.JPG,06050197.JPG,5643645,2025-06-05 08:05:00,moved
CT14,101EK113,06050198.JPG,101EK113\06050198.JPG,06050198.JPG,5642922,2025-06-05 08:05:02,moved
CT14,101EK113,06050199.JPG,101EK113\06050199.JPG,06050199.JPG,5663987,2025-06-05 08:06:00,moved
CT14,101EK113,06050200.JPG,101EK113\06050200.JPG,06050200.JPG,5634442,2025-06-05 08:06:00,moved
CT14,101EK113,06050201.JPG,101EK113\06050201.JPG,06050201.JPG,5633741,2025-06-05 08:06:02,moved
CT14,101EK113,06050202.JPG,101EK113\06050202.JPG,06050202.JPG,5653995,2025-06-05 08:07:00,moved
CT14,101EK113,06050203.JPG,101EK113\06050203.JPG,06050203.JPG,5650082,2025-06-05 08:07:00,moved
CT14,101EK113,06050204.JPG,101EK113\06050204.JPG,06050204.JPG,5655492,2025-06-05 08:07:02,moved
CT14,101EK113,06050205.JPG,101EK113\06050205.JPG,06050205.JPG,5653762,2025-06-05 08:08:00,moved
CT14,101EK113,06050206.JPG,101EK113\06050206.JPG,06050206.JPG,5657145,2025-06-05 08:08:00,moved
CT14,101EK113,06050207.JPG,101EK113\06050207.JPG,06050207.JPG,5658802,2025-06-05 08:08:02,moved
CT14,101EK113,06050208.JPG,101EK113\06050208.JPG,06050208.JPG,5652947,2025-06-05 08:09:00,moved
CT14,101EK113,06050209.JPG,101EK113\06050209.JPG,06050209.JPG,5645292,2025-06-05 08:09:00,moved
CT14,101EK113,06050210.JPG,101EK113\06050210.JPG,06050210.JPG,5650514,2025-06-05 08:09:02,moved
CT14,101EK113,06050211.JPG,101EK113\06050211.JPG,06050211.JPG,5670390,2025-06-05 08:10:00,moved
CT14,101EK113,06050212.JPG,101EK113\06050212.JPG,06050212.JPG,5670037,2025-06-05 08:10:00,moved
CT14,101EK113,06050213.JPG,101EK113\06050213.JPG,06050213.JPG,5671420,2025-06-05 08:10:02,moved
CT14,101EK113,06050214.JPG,101EK113\06050214.JPG,06050214.JPG,5658075,2025-06-05 08:11:00,moved
CT14,101EK113,06050215.JPG,101EK113\06050215.JPG,06050215.JPG,5659704,2025-06-05 08:11:00,moved
CT14,101EK113,06050216.JPG,101EK113\06050216.JPG,06050216.JPG,5655780,2025-06-05 08:11:02,moved
CT14,101EK113,06050217.JPG,101EK113\06050217.JPG,06050217.JPG,5675419,2025-06-05 08:12:00,moved
CT14,101EK113,06050218.JPG,101EK113\06050218.JPG,06050218.JPG,5677448,2025-06-05 08:12:00,moved
CT14,101EK113,06050219.JPG,101EK113\06050219.JPG,06050219.JPG,5677625,2025-06-05 08:12:02,moved
CT14,101EK113,06050220.JPG,101EK113\06050220.JPG,06050220.JPG,5663055,2025-06-05 08:13:00,moved
CT14,101EK113,06050221.JPG,101EK113\06050221.JPG,06050221.JPG,5658028,2025-06-05 08:13:00,moved
CT14,101EK113,06050222.JPG,101EK113\06050222.JPG,06050222.JPG,5664962,2025-06-05 08:13:02,moved
CT14,101EK113,06050223.JPG,101EK113\06050223.JPG,06050223.JPG,5678269,2025-06-05 08:14:00,moved
CT14,101EK113,06050224.JPG,101EK113\06050224.JPG,06050224.JPG,5682585,2025-06-05 08:14:00,moved
CT14,101EK113,06050225.JPG,101EK113\06050225.JPG,06050225.JPG,5684008,2025-06-05 08:14:02,moved
CT14,101EK113,06050226.JPG,101EK113\06050226.JPG,06050226.JPG,5647652,2025-06-05 08:15:00,moved
CT14,101EK113,06050227.JPG,101EK113\06050227.JPG,06050227.JPG,5648211,2025-06-05 08:15:00,moved
CT14,101EK113,06050228.JPG,101EK113\06050228.JPG,06050228.JPG,5650034,2025-06-05 08:15:02,moved
CT14,101EK113,06050229.JPG,101EK113\06050229.JPG,06050229.JPG,5668426,2025-06-05 08:16:00,moved
CT14,101EK113,06050230.JPG,101EK113\06050230.JPG,06050230.JPG,5662357,2025-06-05 08:16:00,moved
CT14,101EK113,06050231.JPG,101EK113\06050231.JPG,06050231.JPG,5664359,2025-06-05 08:16:02,moved
CT14,101EK113,06050232.JPG,101EK113\06050232.JPG,06050232.JPG,5653406,2025-06-05 08:17:00,moved
CT14,101EK113,06050233.JPG,101EK113\06050233.JPG,06050233.JPG,5651457,2025-06-05 08:17:00,moved
CT14,101EK113,06050234.JPG,101EK113\06050234.JPG,06050234.JPG,5652127,2025-06-05 08:17:02,moved
CT14,101EK113,06050235.JPG,101EK113\06050235.JPG,06050235.JPG,5668692,2025-06-05 08:18:00,moved
CT14,101EK113,06050236.JPG,101EK113\06050236.JPG,06050236.JPG,5669122,2025-06-05 08:18:00,moved
CT14,101EK113,06050237.JPG,101EK113\06050237.JPG,06050237.JPG,5670642,2025-06-05 08:18:02,moved
CT14,101EK113,06050238.JPG,101EK113\06050238.JPG,06050238.JPG,5681972,2025-06-05 08:19:00,moved
CT14,101EK113,06050239.JPG,101EK113\06050239.JPG,06050239.JPG,5678685,2025-06-05 08:19:00,moved
CT14,101EK113,06050240.JPG,101EK113\06050240.JPG,06050240.JPG,5680673,2025-06-05 08:19:02,moved
